GEOGRAPHY,YEAR,VIOLATIONS,INCIDENTS,RATES
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Sexual assault, level 1",4,36.07
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Sexual assault, level 1",12,107.72
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Sexual assault, level 1",10,88.97
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",1,9.2
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total breaking and entering,54,515.81
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total breaking and entering,37,350.78
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total breaking and entering,61,574.23
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total breaking and entering,71,663.55
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total breaking and entering,84,772.41
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total breaking and entering,97,874.66
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total breaking and entering,35,314.18
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total breaking and entering,38,338.08
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total cannabis, trafficking, production or distribution",1,9.55
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total cannabis, trafficking, production or distribution",9,85.32
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total cannabis, trafficking, production or distribution",8,75.31
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total cannabis, trafficking, production or distribution",2,18.69
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total cannabis, trafficking, production or distribution",7,64.37
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total cannabis, trafficking, production or distribution",23,207.39
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total cannabis, trafficking, production or distribution",6,53.86
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total cannabis, trafficking, production or distribution",18,160.14
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total cocaine, trafficking, production or distribution",1,9.55
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total cocaine, trafficking, production or distribution",1,9.48
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total cocaine, trafficking, production or distribution",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total cocaine, trafficking, production or distribution",3,28.04
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total cocaine, trafficking, production or distribution",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total cocaine, trafficking, production or distribution",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total cocaine, trafficking, production or distribution",2,17.95
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total cocaine, trafficking, production or distribution",2,17.79
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total Drug violations,18,171.94
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total Drug violations,30,284.41
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total Drug violations,38,357.71
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total Drug violations,33,308.41
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total Drug violations,31,285.06
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total Drug violations,47,423.81
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total Drug violations,38,341.11
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total Drug violations,45,400.36
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total impaired driving,12,114.62
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total impaired driving,18,170.65
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total impaired driving,12,112.96
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total impaired driving,17,158.88
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total impaired driving,23,211.49
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total impaired driving,21,189.36
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total impaired driving,31,278.28
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total impaired driving,35,311.39
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",7,66.86
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",1,9.48
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",7,65.89
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",1,9.35
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",4,36.78
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",9,81.15
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",1,8.98
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",1,8.9
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",1,9.48
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",2,18.83
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",4,37.38
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",2,18.39
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",1,9.02
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",2,17.95
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total robbery,0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total robbery,2,18.96
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total robbery,0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total robbery,0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total robbery,2,18.39
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total robbery,0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total robbery,0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total robbery,0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total sexual violations against children,3,28.66
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total sexual violations against children,6,56.88
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total sexual violations against children,2,18.83
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total sexual violations against children,3,28.04
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total sexual violations against children,0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total sexual violations against children,0,0
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total sexual violations against children,8,71.81
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total sexual violations against children,5,44.48
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total theft of motor vehicle,9,85.97
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total theft of motor vehicle,5,47.4
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total theft of motor vehicle,9,84.72
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total theft of motor vehicle,3,28.04
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total theft of motor vehicle,11,101.15
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total theft of motor vehicle,5,45.09
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total theft of motor vehicle,3,26.93
"Queens County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total theft of motor vehicle,1,8.9
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Assault, level 1",40,453.16
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Assault, level 1",40,448.53
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Assault, level 1",29,322.08
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Assault, level 1",37,404.33
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Assault, level 1",53,570.51
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Assault, level 1",40,425.58
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Assault, level 1",41,434.41
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Assault, level 1",70,729.85
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Assault, level 2, weapon or bodily harm",5,56.64
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Assault, level 2, weapon or bodily harm",11,123.35
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Assault, level 2, weapon or bodily harm",11,122.17
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Assault, level 2, weapon or bodily harm",5,54.64
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Assault, level 2, weapon or bodily harm",7,75.35
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Assault, level 2, weapon or bodily harm",10,106.39
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Assault, level 2, weapon or bodily harm",6,63.57
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Assault, level 2, weapon or bodily harm",8,83.41
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Assault, level 3, aggravated",1,11.21
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Assault, level 3, aggravated",1,10.93
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Assault, level 3, aggravated",1,10.6
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Attempted murder,0,0
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Attempted murder,0,0
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Attempted murder,1,11.11
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Attempted murder,0,0
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Attempted murder,0,0
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Attempted murder,0,0
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Attempted murder,0,0
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Attempted murder,0,0
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Homicide,0,0
"Richmond County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Homicide,0,0
