GEOGRAPHY,YEAR,VIOLATIONS,INCIDENTS,RATES
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total other Criminal Code violations,3411,824.71
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total other Criminal Code violations,3343,815.18
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total other Criminal Code violations,3702,910.04
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total other Criminal Code violations,3665,910.69
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total other Criminal Code violations,3764,945.13
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total property crime violations,12317,2853
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total property crime violations,12040,2833.11
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total property crime violations,12263,2941.8
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total property crime violations,13579,3283.12
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total property crime violations,13888,3386.57
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total property crime violations,15574,3828.47
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total property crime violations,17263,4289.57
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total property crime violations,19619,4926.3
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,5411,1253.36
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,4355,1024.77
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,4640,1113.1
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,4885,1181.09
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,4535,1105.85
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,4744,1166.19
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,5567,1383.31
"Halifax Metropolitain Area, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,6240,1566.85
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total other Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total other Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total other Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total other Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total other Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total other Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total other Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total other Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total property crime violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total property crime violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total property crime violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total property crime violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total property crime violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total property crime violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total property crime violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total property crime violations,1,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,0,0
"Halifax (offshore), Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,0,0
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",303,28829.69
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",214,20284.36
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",273,25585.75
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",303,28081.56
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",393,35890.41
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",465,41891.89
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",463,41524.66
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",565,51223.93
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total other Criminal Code violations,78,7421.5
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total other Criminal Code violations,51,4834.12
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total other Criminal Code violations,63,5904.4
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total other Criminal Code violations,66,6116.77
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total other Criminal Code violations,95,8675.8
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total other Criminal Code violations,107,9639.64
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total other Criminal Code violations,94,8430.49
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total other Criminal Code violations,157,14233.91
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total property crime violations,138,13130.35
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total property crime violations,85,8056.87
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total property crime violations,122,11433.93
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total property crime violations,122,11306.77
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total property crime violations,191,17442.92
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total property crime violations,231,20810.81
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total property crime violations,243,21793.72
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total property crime violations,262,23753.4
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,87,8277.83
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,78,7393.36
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,88,8247.42
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,115,10658.02
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,107,9771.69
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,127,11441.44
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,126,11300.45
"Indian Brook, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,146,13236.63
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",910,5138.63
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",717,4024.92
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1024,5714.29
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1031,5698.02
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1031,5609.05
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1086,7064.33
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",923,5904.18
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",633,4011.41
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total other Criminal Code violations,220,1242.31
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total other Criminal Code violations,155,870.1
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total other Criminal Code violations,228,1272.32
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total other Criminal Code violations,193,1066.65
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total other Criminal Code violations,222,1207.77
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total other Criminal Code violations,224,1457.1
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total other Criminal Code violations,170,1087.44
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total other Criminal Code violations,108,684.41
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total property crime violations,474,2676.61
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total property crime violations,353,1981.59
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total property crime violations,549,3063.62
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total property crime violations,565,3122.58
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total property crime violations,547,2975.9
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total property crime violations,634,4124.11
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total property crime violations,563,3601.36
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total property crime violations,343,2173.64
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,216,1219.72
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,209,1173.23
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,247,1378.35
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,273,1508.79
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,262,1425.38
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,228,1483.12
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,190,1215.38
"Inverness County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,182,1153.36
